user_id,hotel_id,name,rating,review,travel_purpose
126398571,9000000974039,Dimin P. D.,8.5,"Just stay one night, nice and comfort, the water in the bathroom needs attention because it is a bit yellow, very good service",Staycation
126316070,9000000974039,Tomson E.,8.5,"Comfy beds but hallway needs more lighting and carpet needs to be changed, room is bright 👍.",Holiday
126340021,9000000974039,suhendra w.,9.4,"Good, nice and clean hotel. Good customer Service with very nice young team with positive vibes giving a nice and pleasant feel staying in this hotel despite of the renovation they had. Like the room as it 's big clean with complete amenities.",Holiday
126307257,9000000974039,Ivana T. T. L. T.,9.4,"Acessible, spacious room, comfortable bed, awesome amenities since they collaborated with Natasha, and the breakfast tastes good.",Holiday
126307524,9000000974039,Adrianto P.,10,"This hotel always serve and taking care guest very good, staff very friendly, communicate and helpful. Hotel have good location, they serve good breakfast with good taste.",Staycation
126190836,9000000974039,ARDI,10,"Super nice and clean, especially love the crisp and fresh made bed sheets. We got 2 interconnecting rooms exactly as per our order, convenience for our family. Breakfast was superb with plenty of choices. Ample parking space and friendly staff. Overall it was a pleasant experience staying in this wonderful hotel.",Holiday
126089834,9000000974039,Adrianto P. ,10,"Reccomended hotel, good location, good prices, good food.",Staycation
126307969,9000000974039,Dewi I. ,5.8,"It's still under renovation so it's noisy, the room has a lot of mold, especially the bathroom walls, so the air is dirty making it uncomfortable even though the staff service is good.",Staycation
126490798,9000000974039,Skolastika K. ,6.4,"The friendliness of the staff and the cleanliness of the rooms are very good, but it's a shame that the breakfast is very unsatisfactory. Only buffet, bread, cereal and salad is available, I don't think it was an appropriate choices of meal for a 5-star hotel? Some of the food was cold, I was expecting more. Moreover, the atmosphere of the restaurant is very dark in the indoor part as if it is not ready for breakfast.",Holiday
126418811,9000000974039,Aji P. P. ,7.2,"Friendly and fast service, the food in the restaurant is delicious. There were only 3 unpleasant incidents, namely the mattress was not according to the order, the restaurant was full and without notification even though the schedule had been adjusted by the receptionist, and there were spiders on the floor in front of the TV. The first 2 events are very understandable, for spiders it is very surprising.",Holiday
126348700,9000000974039,Millithia K. ,8.5,"Very affordable price for 5 star hotel. Still a lot of improvement here and there but not noisy and unobtrusive. The breakfast is varied and delicious. The drawback, the AC in room 716 is not cold enough. Thanks.",Holiday
126342032,9000000974039,Puji L. ,8.5,"If you go to Jogja, you will come back again, breakfast is delicious .",Holiday
126157133,9000000974039,Hadi S. ,8.5,"When checking in, I had the wrong hotel location, because there are 2 artotels in Yogya. Still in adjustment to the artotel, but it's really okay, I like it and will come back when it's really an artotel.",Holiday
125956089,9000000974039,Siti H. A. ,8.5,"A very good hotel, the place is strategic and the interior is really nice, the rooms are also clean and the food is really good. Next time if you go to Jogja, you will definitely want to stay here again.",Holiday
126307524,9000000974039,Adrianto P.,10,"This hotel always serve and taking care guest very good, staff very friendly, communicate and helpful. Hotel have good location, they serve good breakfast with good taste.",Staycation
126190836,9000000974039,ARDI,10,"Super nice and clean, especially love the crisp and fresh made bed sheets. We got 2 interconnecting rooms exactly as per our order, convenience for our family. Breakfast was superb with plenty of choices. Ample parking space and friendly staff. Overall it was a pleasant experience staying in this wonderful hotel.",Holiday
126089834,9000000974039,Adrianto P.,10,"Reccomended hotel, good location, good prices, good food.",Staycation
126340021,9000000974039,suhendra w.,9.4,"Good, nice and clean hotel. Good customer Service with very nice young team with positive vibes giving a nice and pleasant feel staying in this hotel despite of the renovation they had. Like the room as it 's big clean with complete amenities.",Holiday
126307257,9000000974039,Ivana T. T. L. T.,9.4,"Acessible, spacious room, comfortable bed, awesome amenities since they collaborated with Natasha, and the breakfast tastes good.",Holiday
126519513,9000000974039,robertus f.,8.5,"Overall experience was good, need revamp on TV channel.",Staycation
126398571,9000000974039,Dimin P. D.,8.5,"Just stay one night, nice and comfort, the water in the bathroom needs attention because it is a bit yellow, very good service",Staycation
126316070,9000000974039,Tomson E.,8.5,"Comfy beds but hallway needs more lighting and carpet needs to be changed, room is bright 👍.",Holiday
126434611,9000000974039,Naldo L.,6.8,"I'm really curious how they got their 5 star. This hotel should only be a 3 or 4 star. Room was okay. Service was not that great, they got me the wrong room but then apologize and offer me to change to the right room but I declined the offer because I was already very tired from a long journey.",Staycation
126193518,9000000974039,Laras A.,10,"The hotel is very comfortable. Clean. Fragrant. The progress is solid! Entering the spacious room, the soft mattress, the food is delicious! The amenities are in collaboration with Natasha!. The service is very champion, all the staff are very helpful and friendly! The location is also strategic. Recommended for staycation with family.",Staycation
126184312,9000000974039,Prisna P. S. ,10,"The location is quite strategic and easy to reach, the atmosphere is comfortable, the staff is friendly, the breakfast is quite tasty and complete, suitable for holidays with family.",Holiday
126084262,9000000974039,Sindi A.,10,"Very satisfying for those who want a staycation, vacation, or business trip. Affordable prices for a 5 star hotel. Rooms are okay, service is okay, cleanliness, and a good restaurant menu. It's worth it for repeat bookings if you go to Jogja again. Big thanks to Artotel, keep up the good work",Holiday
126066844,9000000974039,Taufiq,10,"In the process of rehabilitation from the previous hotel, rooms are okay, breakfast is okay, thank you.",Business
126330919,9000000974039,Wahyu A. S.,9.7,"Very highly recommended inn, strategic location in the middle of the city, receptionist to super friendly staff, clean rooms. Thank you for surprising my son who is having a birthday 👍.",Staycation
126319020,9000000974039,Muh S. D. A.,9.7,The service is amazingly friendly 👍.,Holiday
126123241,9000000974039,sunariati,9.7,"Family vacation, everyone is happy, thank you very much for all the facilities. And also the service is fast and also very satisfying. Next time on vacation to Jogja, I want to stay here again🥰🤩😘",Holiday
125729090,3000020018502,Syarafa S. M.,5.5,They didn't clear up my trash. The towel was dirty. Too much spam in whatssap. And the service just not good. They just served breakfast till 08.30 am and after 08.30 they cannot served your breakfast and then there is no reminder to pick up your breakfast before the 08.30. So I guess this place just not worth your money at all.,Business
122068904,3000020018502,Deedee R.,6.2,On 2nd day we didn’t get our breakfast but they insist they already sent to our room. And we have to pay 2 btls of UC1000 that we didn’t take it from our bar.,Business travel
123053802,3000020018502,Fahad M.,6.3,cozy place but not helpful staff since we arrived from security until front office. the problem is management request us to valet service because no explanation (they just said that is apartment building management policy). It looks like they gave priority to other needs. Surprise thing is our car should park in front of street at circle k not in basement because it charged. After asking insurance and guaranteed if our car accident for parking outside area they decide to allow us park at basement (debate with 2 management almost 1 hour). it is unpleasant moment for first impression stay here although they have good ambiance and artistic lobby and room. we regret they not concern about service especially they have cozy room. Nevertheless they gave us complementary for nice breakfast at cafe beside the lobby only because they having art event with UGM which I expect the reason for apologise statement.,Family vacation
121394744,3000020018502,Stanislaus F.,6.6,"This hotel is located in Jalan Kaliurang which is near restaurants and minimarts. The lobby is nicely designed with interesting paintings and art works. The bedroom is also nicely designed with amazing modern facilities such as electronic keys, smart TV and not one but two air conditioners. But the breakfast was not too good, I chose Healthy Breakfast option and what came was a bag (like brown bag) with cereal (still in sealed packaging, not in a bowl), apple (still whole fruit, not sliced) and milk (still in packaging, not glass). Do take note that they will charge you IDR 250 thousand for your electronic key guarantee.",Shopping & Culinary
124654846,3000020018502,Muhammad Y. M.,6.7,"Overall, the hotel was great. It was clean, comfort, and very private. But unfortunately, the parking lot was quite narrow. It was quite hard to park the car there. And also, although the valet service was free, but sometimes, the valet wasn't standby all the time and the valet were still limited. So it take a while to park my car there, and several times, I still need to park myself due to no one standby when I needed it.",Holiday
126474912,3000020018502,Tri y. a.,8.5,"Overall everything is okay, only the food menu is less varied and the toilets are also incomplete. For convenience it is quite comfortable. Cleanliness is also very good, I've been on several staycations in uttara and it's always been comfortable. Thanks.",Staycation
126320863,3000020018502,Ria V. A.,8.5,"Clean room, the bed sheet are clean as well, there is snack that you can eat for free, They provide welcome drink at rooftop bar, I enjoy my stay here, would love to go back.",Holiday
126106200,3000020018502,dwi y. p.,8.5,"Very nice place to stay to enjoy djogja with family or even for business since theres places to hangout scattered around. Service staffs are great, can't wait to stay here on my next visit to djogja.",Holiday
126095600,3000020018502,Febriano,8.5,"Good experience, the room was clean and good interior design.",Staycation
126019266,3000020018502,Riris K.,8.5,"The staffs was really helpful and nice, so many instagrammable photo spot",Holiday
126014598,3000020018502,Wendy R. E.,8.5,"Our 2nd long stay at this hotel. This time, several disturbances occurred during our stay. Most annoying was the ants, storming our foods. The complaints were handled by hotel staff, but we have visited several times for trouble didn't happened in our room. Lots of dust, need to be cleaned thoroughly.",Staycation
125723255,3000020018502,Teddy C. S.,8.5,"Selain breakfast nya yg belum buffet, overall this is recommended hotel for any occasion.",Business
125634868,3000020018502,Diah B.,8.5,Its a great experiences at uttara.,Staycation
124669620,3000020018502,Gracia D.,8.5,"nice place, good embience, good service, nice room..",Business
126235307,3000020018502,Prastyawan A. N. ,10,"Is a great place with affordable price. Both interior and exterior are great and artsy, and above all the room is so clean and tidy especially because there's a strict rule about smoking.",Staycation
126191487,3000020018502,Raditya W. ,10,"Awesome, this time was my second time staying here, and we'll be back, thank you.",Staycation
123638723,3000020018502,Esti W. ,10,"My second experience staying here, and it's still very pleasant and comfortable. The place is very strategic, near to lots of food stalls and convenience store. I even had free breakfast for their February promo. The room is wonderful, spacious and clean. Just a small feedback on the shampoo, it makes my hair so dry, will be good if it can be changed to better brand. But I will definitely going back here.",Shopping & Culinary
126539528,3000020018502,Nuriyanto,9.7,"Awesome experience to stayed in UTARRA, welldone.",Holiday
126171227,3000020018502,Veronica A.,9.7,"Clean and very artsy, I'm sure I will be back again.",Business
126010982,3000020018502,Anindita W.,9.7,"The room looked like exactly in the picture: clean, spacious and cozy! Health protocols were awesome! I asked for the room on the 8th floor so I could be close to my extended family and they could acc my request. Breakfast variations needed to be improved. But, overall it was good and satisfying stay.",Staycation
125816425,3000020018502,Tita N. A. S.,9.7,"Nice architecture and cozy place, was a great experience",Holiday
125333511,3000020018502,Mustika A. S.,9.7,Best hotel that I ever stay in jogja.,Staycation
125171326,3000020018502,Jessica,9.7,"I had the most pleasant stay here. Their staff are helpful and they really assist you 24 hours. Even though this place wasn't offered breakfast, but don't worry because you can easily find breakfast near. just walk out from the lobby and you can find starbucks, across the street you'll find a convenience store. or you can order your meals through on-line apps😊",Holiday
125068522,3000020018502,Rizqi F.,9.7,Cozy place for staycation with family. Very clean environment. The location is nearby the campus so a lot of culinary places. Overall I love to stay here.,Staycation
124693370,3000020018502,Hartono P. K.,9.7,"It was great to stay here, clean and comfortable room and complimented with super friendly staff, I would stay back here for my vacation!",Staycation
124182890,3000020018502,Bayu P.,9.7,"A very great staying experience, surely will stay again soon!",Staycation
123890758,3000020018502,Sendayu S.,9.7,comfort places. but little bit high rate cost.,Business travel
123719546,3000020018502,Arie R.,9.7,this is a great hotel located in a very strategic place. Good for a business traveler because it offers sports facilities and close experience with Starbucks :) the newly open resto is a great addition to its wonderful service,Business travel
123652173,3000020018502,Rizky P.,9.7,I was booked for 2 bedroom apartment 6 B16. it was so much satisfy. the best place to stay in Jogja.,Family vacation
123379578,3000020018502,Fiona,9.7,"This is my second time stay at Uttara. On the first time, I knew exactly that Uttara will always be the place that I will stay everytime I visit Jogjakarta. I’ve tried both balcony and window room. I can say that I like the window room more as the view is amazing with Merapi as a background. The balcony also amazing you can get fresh air by opening it. Unfortunately, I did not try the pool yet, as I never leave my room, so homey and cozy. “Pulang ke uttara” is really a perfect name, as you feel like you are on your own home. Last but not least, it’s the people, the staff who always welcome you with their warmest greeting and smile. I definitely recommend anyone who will visit Jogjakarta to stay at Uttara.",Romantic Vacation
123417981,3000020018502,Agung N.,9.7,"I was impressed ! The facility and service was great, from the security, reception, and the ladies from the check in counter were so helpful. Due to my next meeting appointment, I decided to come an hour earlier to the hotel/apartement to drop my luggage. Unfortunately (supposed to be my room) was under cleaning process. But guess what ? process was short, there were two rooms available and I was allowed to check the room views.. I chose the balcony with city view ~ a view photos uploaded Oh ya, they actually don't provide breakfast as the website/reservation information mentioned. But the moment when you are checking-in, they will tell you that they are on a trial breakfast package with vendor. And you will get breakfast (1 or 2 pax) and they will deliver it to your room the next morning. Anyway, to cut the story short, what this hotel/apartment offer is superb. Worth the price and experience. I definitely will come back again later when I visit Yogyakarta. Thank you Pulang ke Uttara, Thank you Traveloka",Business travel
123225434,3000020018502,Kartika W. ,9.7,"First time staying here, room are spacious for the standard one.. Love the interior!! very comfy bed, and the room that I stayed had balcony. Everything was great! will definately come back!",Shopping & Culinary
123059634,3000020018502,Rona,9.7,"It was really good to stay at Pulang ke UTTARA. Everything was just perfect: a spacious room, well-designed hotel and interior, and the staff were very responsive. Perfect stay ever!",Shopping & Culinary
122470466,3000010016184,Estiyasa H.,6,"It was 11:45AM, I was preparing in my room for check out. But the room service officer just opened my room's door without knocked the door and asked permission.",Business travel
102490321,3000010016184,HERTY S. L.,6,"Worst breakfast, taste and bad service, especially the staff and receptionist hard to greetings and smiling",Shopping & Culinary
108626077,3000010016184,resi m.,6,"Not recommended for family vacation, have add charge for my 6th years old daughter breakfast and I don't like the staff who check the room when we have breakfast, so unfriendly..",Family vacation
123219494,3000010016184,Frans,6.2,I got allergic with dust as solutions that given only temporary,Family vacation
108119277,3000010016184,Denny R.,6.2,Receptionist was less smile and house keeping was slow to deliver the service,Business travel
101936818,3000010016184,Munandar R.,6.3,We have to pay deposit money but until now my money had not been returned,Family vacation
100872814,3000010016184,Guest-z7wif9,7,"When we arrived on the first day, face tissue in the bathroom only 2 pieces left. We did call front office to send the new one, it did not come until morning.",Shopping & Culinary
104984503,3000010016184,Suharta,7.3,"Clean, good location, but less organize, slow response.",Shopping & Culinary
108571866,3000010016184,Emmy I. S.,7.8,The first time to stay In general is good performance,Family vacation
104805999,3000010016184,Nilna K. S.,8.4,"Over all is great, except 1 thing. The receptionist were very slow to response me in processing my check-in and also check-out, really unhappy about this.",Family vacation
126439600,3000010016184,Rimawan Y.,8.5,It was always feel great stay in this hotel. Variety of food should be improved as before pandemic. Success always.,Business
124408579,3000010016184,Dewi M.,8.5,"Overall is good and comfy, breakfast is very good.",Staycation
124363885,3000010016184,Corinne,8.5,Breakfast is delicious. The room is clean and tidy. All staffs gives quick response. Nice hospitality. Sure will be back again,Business
123832580,3000010016184,Arvinanto S. ,8.5,"hotel is clean and bright, the location is perfect, near from everywhere, the staff are very kind & helpfull, defineatly will recomend to my family and friend to stay in swissbell jogja.",Family vacation
123283412,3000010016184,Rahman T.,8.5,"great accommodation and services, will choose swiss bell again in next trip. thanks swiss bell.",Family vacation
124878300,3000010016184,Dewi M.,10,"it was my second time to spending time here with my kiddos and always happy, satisfied. especially the staff, all are humble and polite. they served me very well. overall is good!!😍 and ..... LOVE THE BREAKFAST SO MUCH hehehe",Staycation
124797527,3000010016184,Raditya A. P.,10,"The service is excellent since the moment we arrived at the hotel. Breakfast food served well, excellent taste.",Staycation
124628563,3000010016184,Mario H. L.,10,"Nice hotel, great location and helpful staff",Holiday
124439808,3000010016184,Handoko A. P.,10,Good accommodation for spending time with family. Very warmful staff and for the breakfast was awesome and delicious. Very recommended for whom might has plan in Jogja.,Holiday
124338697,3000010016184,Jehna M.,10,"I love having staycation in this hotel! Good facilities and service. The room is clean and comfy, plus they have pillow complimentary service. The breakfast is delicious. The swimming pool and gym are amazing. Moreover, they gave us honeymoon set up which I love very much! Wish I can come back to this hotel again!",Staycation
123264391,3000010016184,Dino T. ,10,I love it. good for everything,Family vacation
123199646,3000010016184,Dhanur W. ,10,Nice stay with great taste of food. I’d really like their in dining rooms Nasi Goreng and Bakmi Jawa Goreng. Parking lot to narrow but fortunately there’s a skillful valet parking services team.,Family vacation
122687360,3000010016184,Boyke S. ,10,"Surprisingly impressive. Very clean, shiny, friendly staff. Impressive facilities for its 4 stars standard. Definitely will go back🙏",Business travel
121900938,3000010016184,Qashmal A. U. ,10,"Simply the best hotel to stay in Yogyakarta. Been staying here several times, and they never disappoint in everything. The service is great, the room is breathtaking, the facility is top-of-the-line. definitely worth the price.",Family vacation
121821522,3000010016184,Samuel K. ,10,The hotel was in a great location! The staffs are all friendly and helpful. The room and the surrounding area were quiet and perfect for a good rest. The restaurant and breakfast were awesome in varieties and taste. What i’d like most is the staff did the extra mile by putting a welcome note with your name on it in the room,Family vacation
121780125,3000010016184,Fauzant A. ,10,This is example of perfection in hotel,Business travel
121579467,3000010016184,Sianne K.,10,I had the most pleasant when we stayed there😚,Family vacation
120273166,3000010016184,Ruth r. l.,10,"We can check in before 2 pm. So fast check in procedure. Yummy breakfast,very2 clean room,big twin bed size,very good facility and for foreigners you can enjoy Indonesia traditional music instrument aka gamelan.and very nice hotel official.",Business travel
120028246,3000010016184,Arie N. S.,10,"This year, during my trip business, I always entrusted to stay in Swiss-Bel Hotels everywhere. Starting from Jakarta, Batam, Bali. And this time I did not do a trip business, but this time a short vacation in Yogyakarta with my husband. I really enjoyed and really enjoyed staying at this hotel. I feel like I'm staying at a 5+ star hotel. All I really enjoy the service at this hotel. Starting from the arrival was welcomed very well by the front office people. Get valet parking with a very trusted driver. While waiting for the room to be occupied, I got a special welcome drink compliment. Entering the room provided by the Business Executive Suite, room service with 99% cleanliness and I was very amazed by the spacious room which has a living room with perfect arrangement. The size of the bed is large with the choice of mattresses and cushions of choice. My husband and I felt the coolness in our bedroom. As well as bathtub facilities that are very exclusive with a very perfect arrangement. If I come to Yogyakarta again. For a food and drink menu, start with traditional, typical Yogyakarta food, Indonesia food until the western menu is complete. They also provide traditional Jamu herbal drinks. I will definitely choose Swiss-belboutique. And I would also recommend this hotel to everyone. Thank you very much Swiss-belboutique Yogyakarta. Regards",Business travel
106856320,3000010016184,Aditya I. N.,10,"I had the perfect weekend stayed in this hotel. The services was amazing, staff are friendly and helpful. I booked a Grand Deluxe room, and they gave me free upgrade into Business Suite. For the breakfast, Swiss-Belboutique Yogyakarta have a complete selection from traditional dishes, bread, or western food. The taste is extremely good. I definitely will stay in this hotel again and I would highly recommend this hotel to everyone. PS. They have free shuttle from the hotel to Malioboro and return ;)",Shopping & Culinary
102779106,3000010016184,lolla,10,"It was a pleasant experience. I stayed with family with 2 kids for 3 nights. Plus points: - location wise, strategic, near several restaurants and cafes. - ambience, nice lobby area, comfortable room. - check in and check out process, quick and easy, you just have to sit comfortably at their sofa, and they will come to you. Even they welcome you with delicious cake and wedang jahe! - the BEST part, our room was upgraded from Deluxe Room to Grand Deluxe Roo , with privilege of free access to their lounge for afternoon tea and snack. Thank you so much mbak DIVI for your hospitality. - breakfast menu is still ok though it's not an outstanding choices. They have 3 stalls of traditional/local menu, gudeg, mie jawa, and sop empal. - roof top swimming pool is nice, though the size is not that big. - they have pillow menu!! I chose for neck and back pain, from tempur, it was nice. - attentiveness of all staffs in all area are remarkable!! - they have a Smart TV instead of regular LED TV. - gym facility is great with decent choices of equipments. Space is small, but it's comfortable enough to have a good exercise. - and another best part, they have shuttle bus for trip to Malioboro and Airport!! It really helps. Suggestions: - you can improve your selection of breakfast menu. - you should check any plumping linkage in every room. It was a little bit smelly in the isle (6th floor) and in my bathroom, the similar smelly, and I saw water coming fron the faucet. Sorry I forgot to inform you when I checked out. Special Notes: - there's no children pool - bed size for twin is 110cm. for us family with 2 children is still comfortable enough. - price for beer tower is affordable. if you like to hang out and listen to good live music, you must enjoy it at Chadis Rooftop bar",Family vacation
107929326,3000010016184,Dicky S.,10,"Great hotel! When checked in, they offered great hospitality during our stay, starting from valet car park service, checked in at conformable couch, well maintained room and the bed was very comfort! Well done!",Family vacation
101636431,3000010001202,Guest-alxpsm,5.2,Overal not comfort. Air conditioning not cold (can't sleep well). Toilet smelly and some dirty. Towel is dirty. Lighting in most public area are darkit should be more brighter. It's hard to find parking (fully parking). Most of staff not friendly. But strategic located,Family vacation
124522776,3000010001202,Kwek,5.5,"actually I like this hotel & always stay here, because the location is good & the hotel service is also satisfying but recently the hotel condition is very unsatisfactory. the condition of the room is like dirty & hotel renovations are like no finishing. towels are also dirty, the facilities are inadequate now, the room floor is also not clean.",Holiday
122678416,3000010001202,Ryan A. P.,5.5,"Got a really budget room. Leaked sound from the outside, brand new paint at the wall (still can smell it), hot water does not working.",Backpacking
108513105,3000010001202,wijianto,5.5,"1. I was book for unsmoke room, but unfortunately got smooking room, eventhought I stay with my baby 2. I need connecting room, but I did not get it 3. During the day, beside my room, some worker make noise, so I can take rest and dust from renovation gone to inside my room.",Family vacation
106736776,3000010001202,Denny D. C.,5.6,"Not good, dirty, unpleasant odor",Family vacation
124470550,3000010001202,Adrio H.,5.8,"the room that I got was different from what it was shown, some weird smell in the hall, the decor was old and deteriorating, some plates and glass was just left there till the morning in the hall and lastly the linen and towels are starting to go brown like it was a washed but its old one. I feel robbed after staying in this hotel specially when it is said to be 4* hotel, it feels like 2* at best with 4* attached to it for marketing purposes. I don't think I'll ever stay here again much more recommend it",Holiday
123648898,3000010001202,Kwek,5.8,"every time I travel to Jogja ... I always stay here ... one reason I am is a place not far from the airport, in this hotel area there are many affordable restaurants, lots of places to hang out, rooms are also spacious with affordable prices, friendly service, good breakfast. but .. yesterday I stayed back here .. it turned out that everything had changed, the room was dirty, breakfast lacked variety, the hotel was noisy because next to the hotel there was a KFC that was being renovated (still in the same building as the hotel) ... all night the sound of a hammer & drill .. so I can't sleep .. already reported to the hotel, but security the hotel can't do anything, so I always sleep at 4am because it's very annoying & very noisy, does the hotel not have power over the KFC? if you want to renovate, not at the time of sleep all guests ... really disappointing .. for the receptionist service women are not friendly different from the receptionist service men, but for housekeeping services .. I lift two thumbs up .. they are very friendly & very helpful guests .. I hope if I go there it is back to normal .. because it is unfortunate if a good hotel becomes bad service .. the hotel is already 4 star",Shopping & Culinary
102238627,3000010001202,Steve L.,5.8,"Understaffed (review near end of year 2018). Housekeeping cannot keep up with cleaning up task for check outs and daily tidy up. Hotel is under renovation. Dust and scaffolding are forever present. Breakfast food are mediocre at best. Sheets/blankets are dirty. All 7 of us (3 families, 3 rooms) suffer from itchy bedbug bites. room floors are forever dusty. The swimming pool is ""angker"" dark and scary, not well maintained. 4th floor are smoking rooms, smoke often invade 3rd and 2nd floor halls. Basement parking is lacking and too narrow. Pros: Room AC is cool. Volcano view is Great. Room are spacious. And some have balcony (too bad its never cleaned). Hot/warm bathroom water is good. Adjacent KFC restaurant is practical. Special note : Across the street are famous discoteque and adult karaoke facility. Lots of working girls.",Family vacation
103591482,3000010001202,Alfie S. N.,5.8,Stated in the profile that it is a 4-star hotel while it wasn't what we expected at all. Bedcover has a lot of holes. Placement of furnitures & lamps is horrible. There's some sort of cable patterns on the wall that isn't properly hidden. Not gonna go back to this hotel.,Romantic Vacation
124498115,3000010001202,Erwin J.,5.9,Pros: The security was attentive and very helpful but that's just it as the rest were poorly managed.,Staycation
100534170,3000010001202,arrestia t.,5.9,"Poor sanitation, the floor was dusty, the bathroom was so dirty. The lift was not working when we checked out from the hotel. Had to go down stairs carrying many pieces of luggage.",Family vacation
124293004,3000010001202,Timur D. S.,6,"I arrived at 4 pm. there is no lights on. its a little bit dark at lobby. I pay and then go to my room. its also dark at the hallway. maybe I am the one who booked this place, so they turned off most the light. its scary. I opened the curtain, look the other side of the building, its dirty, like no one clean that building. there is a yellowish stain on the bedsheet. I just stay there for 30 minutes and decide to look another hotel. its better lost 300k than I scared all the time. I understand maybe there's not many people stay at sunday, but pls turn the lights on... they know theres a reservation coming right?",Holiday
123842579,3000010001202,Miftahul I.,6,"They announce that the check-in time is from 2pm, which apparently not true. We arrived on time at 2 pm, however they asked us to wait for another 45 minutes because the room was not ready. This is very disappointing, especially for a 4-stars hotel.",Business travel
123094356,3000010001202,Kevin M. N.,6,"Bad cleanliness, stinky bathroom, AC's not cold",Romantic Vacation
121586871,3000010001202,Sally M.,6,"First time when entering the room, floor is dirty, every corner has a dust and spiderweb and dust. The worsening is in my bathroom behind the closet is a lot tiny black worm. The shower jet leak and the worm is live there but some worm go to the dry place. I ask to clean the bathroom and the clean it but in the morning I still saw the worm so I ask to change room and they change the room but the second room condition is same dirty. At least no more worm. And the towel is not clean at all actually the had add the floor so the alot dust thick form there. I hope they can more focusing to cleaning every corner the room and change the linen and towel. I booked 4 room the room condition all dust and dirty room is same. And some the room don't have refrigerator.",Family vacation
120357767,3000010001202,Teddy M. R.,6,1. Disturbing by building renovation. 2. Others guests make some noize at 2nd floor. Group immediate school.,Backpacking
105327996,3000010001202,Kwek,6,"Actually every time I go to Jogjakarta, I always stay at this hotel, because near the hotel there are lots of places to eat & the price is also affordable, the rooms are also big, the location of the hotel is close to the airport, in my opinion breakfast is ok. Only last time I stayed, hotel this is being renovated so it is not convenient, early in the morning it is noisy with the repairmen who are renovating, for the service it is also always changing the rules for the lounge. Please improve the service please & don't change the rules.",Shopping & Culinary
126093952,3000010001202,Niken S. D. K.,10,Beautiful scenery around the room. Merapi mountain from the window. sunrise from the balcony.,Holiday
107469576,3000010001202,Zahara A.,10,It's a really nice hospitality and the service is so good.,Family vacation
103546282,3000010001202,Ricky F. A.,10,Good service. I'm satisfied ..,Family vacation
100181720,3000010001202,Guest-rnrxwu,10,"Good Job MM seturan, want stay again here",Backpacking
106545647,3000010001202,Muhammad I. H. P.,10,Good hotel for staying in Jogja,Romantic Vacation
102717506,3000010001202,adityo s. r.,9.7,"Spacious room, clean, nice staff, delicious breakfast.",Family vacation
107727057,3000010001202,Emcc M.,9.7,Strategic location of hotel.,Business travel
103602694,3000010001202,Tjioe,9.7,Comfortable and very good hotel,Family vacation
100951076,3000010001202,Ageng S. ,9.7,"Nice view, great location, great service.",Family vacation
104352834,3000010001202,untara,9.7,Good and recommend for family or business.,Family vacation
103724783,3000010001202,Rosmeryati,9.7,"Good food, good people. Nice place. loved.",Family vacation
100140233,3000010001202,Ifa P.,9.6,"Nice hotel, large and clean room.",Business travel
125395741,3000010001202,Erlyta N.,9.4,"I brought my baby 1 year old and the staff were very helpful! Room clean, bathroom a little bit ancient but it’s OK. Thank you.",Holiday
105097504,3000010001202,Hengky W.,9.4,"Spacy room. Swimming pool ok, but the bathroom still in renof. The breakfast nice with variety of food.",Family vacation
126514773,9000000928841,Yosua A.,8.5,"Great service, the food was okay. Too bad they didn't provide omelette station. The room was spaceful and clean. Location was strategic. But no bell boy/concierge.",Holiday
126310893,9000000928841,Bernhard M. H. ,8.5,"It's so clean, my daughter is so happy. Thank you Grand Rohan.",Holiday
125596891,9000000928841,Rommy S. ,8.5,"Good services, Clean and comfort.",Business
124914374,9000000928841,Guest-zhkaur,8.5,Nice and cozy. The staff were friendly. Great place to stay especially for moslems,Holiday
126400508,9000000928841,Sigit H.,9.1,"My family was satisfy, my children was very enjoy and so happy stayed in the hotel Grand Rohan, over all was OK, only one thing that need to fix it it 's about the food in Seroja restaurant, 😥. Unfortunattely for the breakfast was'nt good, for example when I took chicken porridge and soto it was tasteless, some staff also was'nt friendly, especially security. Hotel is hospitality industry, smile and greeting to the guest is part of your duty. My conclusion, this hotel still recomended.",Staycation
126185532,9000000928841,Dwi S. C.,9.1,"Very comfy, the hospitality was nice, all toiletries and other supporting kit is very thoughtful, the lighting and balcony concept also nice, provide sarung, mukena and sajadah. The food also has many variations, always refilled until the closing time.",Staycation
125902374,9000000928841,Rena N. U.,9.7,"Staffs were very friendly, professional, and helpful. Clean & comfortable guest room, large swimming pool, tasty & various menu for breakfast. They held jum'at prayer too in their mosque. Just no hair dryer in guest room, so we need to call house keeping first, but that 's okay. Will definitely come back to Grand Rohan again.",Staycation
126149527,9000000928841,Ghandie K. W.,4.8,"When I checked in, I asked for my ID card. It has been shown that 22 are husband and wife. Already ok. 23:20 when people want to take a break. The officers approached and asked for a marriage certificate. 23.20. In the middle of the night ask for the marriage book. It's great to make guests comfortable! Don't stay here anymore. Looking for comfort is even suspicious.",Staycation
125747648,9000000928841,Lianawati,6.7,"Wifi access from the time the lights went out couldn't work at all until night. It's been reset, it still doesn't work until I check out.",Staycation
126516292,9000000928841,M Fajar P. P.,8.5,"The staff is friendly, the condition of the hotel is clean, the food is quite good. Highly recommended.",Staycation
